Country Name,Country Code,Indicator Name,Indicator Code,Y1960,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,28.21160976,28.35873171,28.54846341,28.79639024,29.11104878,29.50192683,29.97097561,30.50563415,31.09378049,31.72641463,32.393,33.0815122,33.785,34.49446341,35.20541463,35.91780488,36.63307317,37.35870732,38.09834146,38.84904878,39.61314634,40.39090244,41.17702439,41.96197561,42.73419512,43.48087805,44.19065854,44.85317073,45.45907317,46.00126829,46.46470732,46.8365122,47.12346341,47.34229268,47.51160976,47.65497561,47.79746341,47.96646341,48.1894878,48.489,48.89643902,49.4352439,50.09636585,50.85980488,51.70107317,52.57970732,53.44680488,54.26192683,54.99514634,55.63343902,56.17980488,56.65468293,57.095,57.53519512,57.98626829
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.60178049,67.90270732,68.20478049,68.50490244,68.79997561,69.08646341,69.36636585,69.64021951,69.91158537,70.17895122,70.44331707,70.70470732,70.96260976,71.2185122,71.47092683,71.72085366,71.96878049,72.21319512,72.45560976,72.69502439,72.93243902,73.16682927,73.3987561,73.62868293,73.85512195,74.08056098,74.3035122,74.52446341,74.74290244,74.96034146,75.17578049,75.39019512,75.83341463,76.60243902,76.9,77.14146341,77.14146341,77.5902439,77.38780488,77.3,78.2,78.84390244,78.73902439,78.54634146,79.25365854,79.3,79.43902439,79.79268293,79.63658537,80.24146341,81.39756098,80.74634146,80.74634146,81.74634146,81.74634146
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.73639024,43.40253659,44.15136585,45.00390244,45.95509756,46.96639024,47.97668293,48.91636585,49.73585366,50.41863415,50.96768293,51.40956098,51.79385366,52.16263415,52.53541463,52.92421951,53.32907317,53.73843902,54.14329268,54.54465854,54.9415122,55.33439024,55.72326829,56.10714634,56.48753659,56.86392683,57.23680488,57.60617073,57.97302439,58.33585366,58.69417073,59.0484878,59.39631707,59.73917073,60.07704878,60.41143902,60.74590244,61.07990244,61.41443902,61.74897561,62.078,62.39895122,62.70731707,63.00207317,63.28321951,63.55526829,63.8242439,64.09368293,64.36760976,64.64356098,64.9174878,65.18090244,65.42778049,65.65409756,65.85785366
Middle East & North Africa (developing only),MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.65250329,47.2396721,47.82376161,48.4088441,48.99602468,49.58144029,50.15711465,50.71848792,51.26604483,51.80589395,52.35464863,52.9341157,53.55441559,54.21436299,54.90294566,55.58744792,56.22475256,56.78708232,57.26601034,57.67264383,58.04678229,58.44534595,58.92005544,59.50433466,60.20276148,61.00469576,61.87406377,62.75461873,63.5988029,64.38000119,65.16155554,65.76385617,66.29533612,66.76503313,67.19955091,67.6030335,67.96629932,68.30642316,68.61553451,68.91603467,69.1884475,69.45294848,69.70164779,69.93613016,70.17023568,70.3982242,70.630445,70.85555534,71.06863127,71.27744171,71.48272342,71.67007618,71.8508616,72.03949193,72.22506088
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.70560976,64.39178049,65.06190244,65.70290244,66.30826829,66.88439024,67.44717073,68.01219512,68.58809756,69.16958537,69.73982927,70.27602439,70.75841463,71.17526829,71.52385366,71.81107317,72.05026829,72.26397561,72.46804878,72.6697561,72.87219512,73.07034146,73.25570732,73.42185366,73.57109756,73.71134146,73.85514634,74.00687805,74.16390244,74.31797561,74.44336585,74.51041463,74.50065854,74.40860976,74.24221951,74.02221951,73.77878049,73.54904878,73.36385366,73.23863415,73.18204878,73.18792683,73.23904878,73.32117073,73.43378049,73.58429268,73.7855122,74.04063415,74.34543902,74.68782927,75.04529268,75.39131707,75.70507317,75.97019512,76.18070732
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.36880488,49.27897561,50.16004878,50.98729268,51.74609756,52.43739024,53.07529268,53.6805122,54.26573171,54.82702439,55.34643902,55.80146341,56.17509756,56.46026829,56.6595122,56.78078049,56.83409756,56.84641463,56.8477561,56.86360976,56.9255122,57.06453659,57.28568293,57.58592683,57.95770732,58.38136585,58.82619512,59.25758537,59.64904878,59.98817073,60.2677561,60.4882439,60.67236585,60.84319512,61.01558537,61.21058537,61.44804878,61.73646341,62.07953659,62.4757561,62.91387805,63.37636585,63.84182927,64.29626829,64.73495122,65.16692683,65.60609756,66.06817073,66.55992683,67.07680488,67.60382927,68.12253659,68.6135122,69.06180488,69.46390244
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,35.00370732,35.4667561,35.91226829,36.33878049,36.7487561,37.14921951,37.54768293,37.95365854,38.37065854,38.79819512,39.24229268,39.70595122,40.18117073,40.65097561,41.09734146,41.48680488,41.77987805,41.96056098,42.02882927,41.99665854,41.8955122,41.76787805,41.66168293,41.61541463,41.65056098,41.77209756,41.96753659,42.20987805,42.48163415,42.78182927,43.12590244,43.53731707,44.02856098,44.59768293,45.23121951,45.8987561,46.56341463,47.19029268,47.75692683,48.25485366,48.68660976,49.07021951,49.43607317,49.81158537,50.20963415,50.64160976,51.11526829,51.62209756,52.15056098,52.69126829,53.22690244,53.73829268,54.21212195,54.6415122,55.02595122
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.48309756,44.16392683,44.82521951,45.46002439,46.06234146,46.63073171,47.16468293,47.67317073,48.16270732,48.63931707,49.10695122,49.56758537,50.02370732,50.48136585,50.94607317,51.42792683,51.93953659,52.48192683,53.05263415,53.64314634,54.24243902,54.83643902,55.40704878,55.94065854,56.42870732,56.86312195,57.24187805,57.57246341,57.86490244,58.12419512,58.35880488,58.5767561,58.78604878,58.9892439,59.18839024,59.3794878,59.55309756,59.70226829,59.8255122,59.92787805,60.01739024,60.10507317,60.20443902,60.32543902,60.47509756,60.66036585,60.8837561,61.13973171,61.41773171,61.71073171,62.00617073,62.2924878,62.56017073,62.80270732,63.01658537
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.74521951,59.74836585,60.62690244,61.35765854,61.93495122,62.35829268,62.63870732,62.81531707,62.93168293,63.02019512,63.11804878,63.25334146,63.43995122,63.68553659,63.99997561,64.39053659,64.85563415,65.37243902,65.91331707,66.45578049,66.96539024,67.40739024,67.76536585,68.03760976,68.23036585,68.37068293,68.49936585,68.6555122,68.86302439,69.12402439,69.40487805,69.95609756,70.05853659,70.10731707,70.15853659,70.32585366,70.32292683,70.40487805,70.60731707,70.96097561,71.66341463,71.76585366,71.96585366,72.12130081,72.27674797,72.43219512,72.43219512,72.57073171,72.57073171,72.88243902,72.96731707,73.26682927,73.86341463,74.01707317,74.19439024
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.77363415,37.99814634,38.21417073,38.42170732,38.62578049,38.84139024,39.08604878,39.37121951,39.70492683,40.08612195,40.50931707,40.9625122,41.42765854,41.88926829,42.33582927,42.76831707,43.19219512,43.611,44.02019512,44.40531707,44.74031707,44.99763415,45.15982927,45.21995122,45.18009756,45.04541463,44.83002439,44.56458537,44.28114634,44.00629268,43.76602439,43.58285366,43.46065854,43.40329268,43.41614634,43.47870732,43.55895122,43.64280488,43.73409756,43.86160976,44.07992683,44.45865854,45.04912195,45.88031707,46.95734146,48.27592683,49.81697561,51.5124878,53.28736585,55.08236585,56.8362439,58.50012195,60.05029268,61.466,62.72163415
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.47534146,60.05439024,60.61668293,61.16019512,61.68495122,62.1904878,62.67636585,63.14465854,63.59846341,64.03780488,64.46321951,64.87570732,65.27521951,65.6627561,66.03780488,66.40187805,66.75446341,67.09607317,67.42719512,67.74885366,68.06053659,68.3642439,68.65946341,68.94770732,69.22797561,69.5007561,69.76656098,70.02539024,70.27573171,70.52009756,70.7574878,70.98887805,71.21429268,71.43521951,71.65065854,71.86312195,72.07260976,72.27912195,72.48165854,72.67921951,72.86778049,73.04331707,73.20382927,73.34929268,73.48121951,73.60060976,73.71143902,73.81826829,73.92607317,74.03841463,74.15778049,74.2867561,74.42331707,74.5675122,74.71829268
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.89360376,70.36801738,70.2327068,70.05038739,70.31320505,70.36672191,70.37807047,70.71438226,70.17624157,70.69476442,70.9854796,71.28874087,71.32471392,71.52859423,72.07943102,72.69384248,72.95345922,73.34966017,73.47048383,73.9082308,73.7528378,74.15353567,74.49043746,74.61786298,74.73580628,74.73448283,74.79422574,74.96076821,74.96835495,75.22162201,75.43126468,75.58472222,75.78753608,75.64574496,75.84289757,75.85584528,76.24546582,76.63251134,76.78621881,76.80954808,76.89243196,77.09747435,77.1976618,77.31265491,77.74935242,77.76444426,77.95675553,78.24844605,78.31380467,78.65921735,78.82593804,78.91060158,79.02296343,79.13400633,79.24414499
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.88039024,47.49919512,48.10109756,48.68607317,49.25714634,49.8152439,50.36478049,50.90873171,51.44904878,51.98829268,52.52717073,53.06590244,53.60312195,54.13629268,54.6647561,55.18712195,55.70439024,56.21468293,56.71534146,57.20485366,57.68295122,58.14897561,58.60246341,59.03882927,59.45131707,59.83904878,60.2045122,60.5415122,60.83687805,61.07253659,61.22495122,61.26912195,61.19,60.97704878,60.62619512,60.09497561,59.33639024,58.37492683,57.27746341,56.13934146,55.12070732,54.40468293,54.10509756,54.27897561,54.92346341,55.97743902,57.32487805,58.78080488,60.18407317,61.44090244,62.48029268,63.27717073,63.88114634,64.34387805,64.68019512
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.63902439,59.03902439,59.43902439,59.88780488,60.33658537,60.78536585,61.23414634,61.68292683,62.13170732,62.5804878,63.02926829,63.47804878,63.92682927,64.37560976,64.82439024,65.27317073,65.72195122,66.17073171,66.30365854,66.43658537,66.5695122,66.70243902,66.9195122,68.58780488,68.06341463,68.76585366,69.06341463,69.42682927,69.45365854,69.08536585,70.48536585,70.35853659,71.61463415,71.65609756,70.67317073,72.0097561,71.99756098,71.73902439,74.37560976,73.87560976,75.16341463,74.83170732,75.10243902,75.27073171,75.51463415,75.16829268,76.46097561,75.94634146,76.45609756,76.96585366,77.47317073,76.72682927,77.12195122,77.32195122,77.57317073
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,35.51504878,35.59426829,35.66546341,35.72963415,35.78780488,35.8434878,35.89965854,35.96434146,36.044,36.14317073,36.26631707,36.41292683,36.583,36.78004878,37.00760976,37.2772439,37.60102439,37.9834878,38.41814634,38.89795122,39.40382927,39.91319512,40.40641463,40.87195122,41.30826829,41.71939024,42.11834146,42.52619512,42.96207317,43.43453659,43.95119512,44.51660976,45.12382927,45.76531707,46.43604878,47.129,47.83958537,48.55921951,49.28029268,49.99721951,50.69795122,51.37202439,52.02139024,52.65456098,53.28243902,53.93685366,54.65456098,55.45502439,56.33729268,57.28502439,58.259,59.20456098,60.07253659,60.82814634,61.4584878
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.18295122,37.63826829,38.07907317,38.49985366,38.89912195,39.28087805,39.65112195,40.01885366,40.39358537,40.77929268,41.18102439,41.6022439,42.03846341,42.48617073,42.93987805,43.39758537,43.85926829,44.31692683,44.76007317,45.17719512,45.54780488,45.85241463,46.0835122,46.23960976,46.32421951,46.34529268,46.31826829,46.26365854,46.203,46.14982927,46.11026829,46.08695122,46.07495122,46.07282927,46.08556098,46.11407317,46.15978049,46.2245122,46.31565854,46.44268293,46.624,46.88117073,47.21973171,47.63773171,48.12565854,48.6664878,49.23614634,49.80814634,50.35743902,50.86856098,51.3295122,51.73780488,52.105,52.44214634,52.75426829
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.99882927,47.64565854,48.29587805,48.9505122,49.60807317,50.27063415,50.94129268,51.61953659,52.30085366,52.97812195,53.64365854,54.28673171,54.89917073,55.47592683,56.0134878,56.50892683,56.95785366,57.37,57.75714634,58.12846341,58.49709756,58.87312195,59.26656098,59.6894878,60.1504878,60.66782927,61.25517073,61.91007317,62.61990244,63.3704878,64.135,64.88409756,65.59141463,66.23914634,66.82163415,67.3427561,67.818,68.27409756,68.72880488,69.1902439,69.65807317,70.12741463,70.58587805,71.025,71.44290244,71.83809756,72.21302439,72.57165854,72.91841463,73.25478049,73.58173171,73.90129268,74.21246341,74.5147561,74.81014634
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.39268293,73.65268293,73.32390244,73.33707317,73.70414634,73.56878049,73.51292683,73.80414634,73.61268293,73.5395122,73.58560976,73.8095122,73.72707317,74.14390244,74.53682927,74.49878049,74.64707317,75.22146341,75.14512195,75.60609756,75.74317073,75.93439024,75.98853659,76.16414634,76.23317073,76.28463415,76.2704878,76.70512195,76.8902439,76.73414634,76.87804878,77,77.21707317,76.91658537,77.37512195,77.40463415,77.43560976,77.79439024,77.88292683,77.83658537,77.98780488,78.1902439,78.29268293,78.49268293,79.09512195,79.34634146,79.69756098,80.09756098,80.25121951,80.54878049,80.70243902,81.20487805,81.10487805,81.30487805,81.30487805
High income: nonOECD,NOC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.13463343,65.59020229,65.93532484,66.24535664,66.50692786,66.68514225,66.83477723,66.94446924,67.02483869,67.16665934,67.44248103,67.72277967,67.82058938,67.93680197,68.07545823,67.87163582,67.85102203,67.90825461,68.04590452,67.99569629,68.07875578,68.33179862,68.76278296,68.76227769,68.63850327,69.13316398,70.11388586,70.2355678,70.31346222,70.23698899,70.19043106,70.07425949,69.26419791,68.32470252,68.2133334,68.77056203,69.49148797,70.07029117,70.12084063,69.89526172,69.74490188,69.99802694,69.95827862,70.03497739,70.38148971,70.48258224,71.1960422,71.72357976,72.01229713,72.51349281,72.74431178,73.20601195,73.63877092,73.76142471,73.88269727
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.5497561,73.5504878,73.44804878,73.07756098,73.59585366,73.72317073,73.99536585,74.06658537,73.94195122,73.66341463,74.08804878,74.17926829,74.34463415,74.44219512,74.75365854,74.81756098,75.0395122,75.38682927,75.41853659,75.41390244,75.67170732,75.86902439,76.01097561,76.06682927,76.22439024,75.91682927,76.24121951,76.08170732,76.2204878,76.5004878,76.53731707,76.98073171,77.18439024,77.15170732,77.6897561,77.73658537,78.1504878,78.14268293,78.32926829,78.28292683,78.63414634,78.78536585,78.98780488,79.3902439,79.84146341,80.04146341,80.34390244,80.39512195,80.59268293,80.79512195,80.99756098,81.29512195,81.45121951,81.75121951,81.75121951
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,35.17082927,35.53334146,35.95229268,36.42517073,36.94646341,37.50568293,38.09236585,38.695,39.30363415,39.90878049,40.50443902,41.08814634,41.66287805,42.23612195,42.80887805,43.38709756,43.97529268,44.57839024,45.20092683,45.84539024,46.51180488,47.19821951,47.90217073,48.62068293,49.35421951,50.10626829,50.88029268,51.67821951,52.50002439,53.33968293,54.19473171,55.05863415,55.9244878,56.78529268,57.63309756,58.46441463,59.27729268,60.07168293,60.84760976,61.60009756,62.32663415,63.02219512,63.68680488,64.32043902,64.92258537,65.49429268,66.03607317,66.55192683,67.04536585,67.51839024,67.9714878,68.40663415,68.82331707,69.222,69.60468293
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.23658537,70.98536585,71.23170732,71.2804878,71.32926829,71.22682927,71.12439024,71.47317073,71.12439024,71.47317073,71.27317073,71.77317073,71.82926829,71.66829268,71.92439024,72.2195122,72.42195122,72.16829268,73.0195122,73.06829268,72.82926829,73.62195122,73.72439024,73.77560976,74.37073171,73.82926829,74.12195122,74.17804878,74.42439024,74.82439024,75.37804878,76.03170732,76.12439024,76.43414634,76.88292683,76.73414634,76.78780488,77.33414634,78.08536585,77.8902439,78.63658537,78.69268293,78.84634146,79.14634146,79.54878049,79.85121951,80.04878049,80.15121951,80.35121951,80.70243902,80.70243902,80.90487805,81.15609756,81.40731707,81.40487805
High income: OECD,OEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.73157464,69.11953526,69.09223522,69.30230884,69.70896694,69.81894653,70.08873631,70.32330043,70.26085776,70.45340079,70.78388543,71.06073532,71.35159454,71.51598625,71.9345422,72.28068136,72.54062034,72.8976746,73.04624924,73.37950645,73.38973142,73.75616839,74.0889415,74.19064765,74.47479822,74.58649048,74.82942094,75.11141835,75.22766208,75.48615238,75.64226582,75.81622391,76.08151239,76.16656508,76.46018752,76.52237187,76.88988329,77.21973954,77.40286611,77.55441012,77.82562989,78.12974027,78.26786912,78.39496426,78.84136867,78.95349862,79.27530607,79.51912368,79.67514084,79.96088355,80.15258994,80.42495653,80.54593588,80.75815452,80.8846106
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.34396417,67.74109372,67.75005122,67.9701935,68.37106894,68.49905117,68.77441698,69.01252204,68.98026788,69.18254656,69.50925894,69.79005689,70.085684,70.26888716,70.6843253,71.03663923,71.31232017,71.6763068,71.85545479,72.19846574,72.25413111,72.62412378,72.96251045,73.09629108,73.38994908,73.53198401,73.78900409,74.07960036,74.22540676,74.49584871,74.67822477,74.87801302,75.15867231,75.28438683,75.59162671,75.69988216,76.07166729,76.4099715,76.62037973,76.80182288,77.08319896,77.38969026,77.5510849,77.70002247,78.11817774,78.24805661,78.55354855,78.79007202,78.95015275,79.21823087,79.40530845,79.66154444,79.78946045,79.99726467,80.13214277
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.66707317,43.49102439,44.3005122,45.09553659,45.87658537,46.64168293,47.38434146,48.10707317,48.81834146,49.52814634,50.25841463,51.03107317,51.85963415,52.74902439,53.69629268,54.69295122,55.72253659,56.75965854,57.78231707,58.77560976,59.73,60.64204878,61.51719512,62.35992683,63.16873171,63.94012195,64.67356098,65.37056098,66.03309756,66.66414634,67.26773171,67.84634146,68.4054878,68.94665854,69.47385366,69.98853659,70.4907561,70.97897561,71.45168293,71.91039024,72.35658537,72.79021951,73.21331707,73.62441463,74.023,74.40760976,74.77480488,75.12360976,75.45253659,75.76209756,76.05280488,76.32763415,76.58956098,76.84104878,77.08509756
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.05479229,45.57144456,46.07815072,46.56792889,47.03336263,47.47529824,47.90146866,48.32282029,48.74959347,49.18954716,49.63858935,50.08152359,50.50666202,50.91288157,51.31098582,51.72684819,52.19508617,52.7331151,53.32904403,53.96303043,54.59962286,55.21438472,55.87059293,56.31952817,56.80433118,57.24785516,57.66199113,58.11859401,58.419551,58.74783953,59.00498561,59.18424873,59.26823498,59.10557486,58.88626848,58.56090977,58.11770949,57.68174932,57.10059046,56.64087221,56.31538268,56.13524282,56.25962868,56.50343561,56.96133681,57.56467656,58.26795156,59.01893884,59.72116902,60.35977356,60.8965588,61.34807408,61.7378002,62.03228291,62.2866207
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.29046341,46.22321951,47.11697561,47.97073171,48.785,49.55980488,50.29668293,50.99612195,51.65956098,52.28797561,52.87926829,53.43182927,53.94412195,54.42012195,54.86180488,55.2732439,55.6584878,56.02214634,56.37078049,56.70746341,57.0372439,57.36258537,57.6824878,57.99792683,58.30895122,58.61807317,58.92436585,59.22734146,59.5264878,59.82129268,60.11121951,60.39621951,60.67621951,60.95017073,61.21953659,61.48529268,61.74795122,62.00856098,62.26760976,62.52314634,62.77317073,63.01370732,63.2407561,63.45834146,63.66746341,63.87763415,64.09939024,64.33873171,64.59814634,64.87609756,65.16256098,65.447,65.71687805,65.96368293,66.18336585
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.88170732,61.3975122,61.89636585,62.37678049,62.84021951,63.29012195,63.73236585,64.17439024,64.62360976,65.082,65.55458537,66.04439024,66.5484878,67.05997561,67.57395122,68.08195122,68.57353659,69.0427561,69.48309756,69.89207317,70.26817073,70.61331707,70.93546341,71.23963415,71.52934146,71.80765854,72.07468293,72.331,72.57717073,72.81573171,73.0462439,73.27126829,73.49073171,73.7055122,73.9154878,74.1215122,74.32541463,74.52504878,74.72082927,74.91365854,75.10197561,75.28529268,75.46268293,75.63531707,75.8037561,75.97163415,76.141,76.31446341,76.49358537,76.67695122,76.86363415,77.05168293,77.23704878,77.41921951,77.59514634
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.69158537,48.23292683,48.75278049,49.24865854,49.72804878,50.21443902,50.73678049,51.31853659,51.96919512,52.68726829,53.4537561,54.24168293,55.01758537,55.758,56.45141463,57.09682927,57.7047561,58.29414634,58.881,59.47034146,60.06363415,60.65892683,61.24970732,61.8305122,62.39936585,62.95482927,63.49443902,64.01921951,64.53217073,65.0347561,65.53043902,66.02365854,66.51736585,67.0134878,67.5125122,68.01543902,68.5237561,69.03253659,69.53680488,70.03009756,70.50743902,70.95987805,71.38387805,71.7764878,72.13619512,72.4585122,72.74343902,72.99695122,73.22502439,73.43614634,73.63980488,73.84497561,74.05765854,74.28385366,74.52553659
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.81192683,58.12226829,58.42885366,58.73260976,59.03307317,59.33326829,59.6362439,59.94212195,60.24546341,60.54034146,60.8132439,61.04617073,61.23109756,61.36897561,61.46534146,61.53619512,61.59958537,61.6775122,61.79,61.94558537,62.1547561,62.42102439,62.73241463,63.07339024,63.43343902,63.79856098,64.15373171,64.48792683,64.79163415,65.05936585,65.28807317,65.48126829,65.64846341,65.79965854,65.93885366,66.07056098,66.1977561,66.32146341,66.44217073,66.56190244,66.68212195,66.80239024,66.92165854,67.03892683,67.15419512,67.2664878,67.3747561,67.47902439,67.58078049,67.68104878,67.78331707,67.89065854,68.00707317,68.13156098,68.26563415
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.06926829,,,,,71.84463415,,,,,70.49365854,,,,,69.12926829,,,,,,,,,
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.4622439,39.0595122,39.71739024,40.43787805,41.2164878,42.03719512,42.87956098,43.7174878,44.53090244,45.30821951,46.04092683,46.72746341,47.38131707,48.01482927,48.63736585,49.2705122,49.93885366,50.64929268,51.39346341,52.15270732,52.88370732,53.53129268,54.05812195,54.44563415,54.70043902,54.85226829,54.94907317,55.05160976,55.20280488,55.42202439,55.70934146,56.04707317,56.39919512,56.73846341,57.05592683,57.35195122,57.63085366,57.90629268,58.1895122,58.48487805,58.79929268,59.1387561,59.50139024,59.87978049,60.265,60.64307317,60.99553659,61.31141463,61.5822439,61.80804878,61.99482927,62.15263415,62.29990244,62.44917073,62.60692683
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.6804878,67.77804878,67.42682927,68.37560976,68.62926829,69.42926829,69.82682927,69.42439024,70.2195122,69.7195122,69.86829268,69.61219512,70.66585366,70.66341463,71.11707317,70.56097561,70.65609756,70.40243902,70.35121951,70.75121951,70.09756098,71.05121951,71.10243902,71,70.8,70.54878049,70.84878049,70.89756098,71.33170732,71.04390244,70.8902439,70.58780488,71.0902439,71.59512195,71.69512195,71.89268293,72.24634146,72.64634146,72.99756098,73.04390244,73.74878049,74.2,74.49756098,74.59756098,74.84634146,74.99512195,75.14390244,75.24390244,75.54390244,75.69512195,76.24634146,76.69512195,76.74634146,77,77.25365854
Puerto Rico,PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.71960976,68.94265854,69.14492683,69.35497561,69.59226829,69.86973171,70.18619512,70.52453659,70.86721951,71.2082439,71.54373171,71.86985366,72.18226829,72.47804878,72.75121951,72.9942439,73.20056098,73.369,73.50385366,73.61002439,73.70229268,73.7984878,73.90858537,74.03663415,74.17763415,74.30868293,74.40039024,74.43046341,74.39358537,74.29895122,74.16917073,74.03880488,73.94636585,73.92087805,73.97690244,74.12507317,74.3624878,74.66663415,75.01141463,75.38117073,76.68926829,77.06682927,77.7604878,78.07121951,78.17585366,78.29609756,78.41634146,78.42585366,77.90646341,78.15326829,78.41163415,78.67317073,78.92541463,79.15943902,79.37473171
"Korea, Dem. People‰Ûªs Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.07717073,51.4382439,51.82531707,52.34504878,53.05487805,53.96695122,55.04121951,56.17370732,57.27714634,58.31943902,59.28263415,60.1647561,60.98590244,61.76060976,62.48843902,63.16485366,63.78639024,64.35197561,64.86409756,65.3272439,65.74541463,66.12519512,66.47302439,66.79741463,67.10570732,67.4272439,67.79931707,68.21880488,68.65768293,69.0734878,69.34431707,69.32531707,68.95170732,68.23026829,67.22821951,66.11729268,65.12419512,64.44195122,64.1915122,64.39526829,64.98256098,65.80365854,66.64829268,67.35473171,67.85982927,68.157,68.2927561,68.37619512,68.49195122,68.66404878,68.90002439,69.18790244,69.49419512,69.79195122,70.07468293
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.80892683,63.25236585,63.69414634,64.13229268,64.56385366,64.98946341,65.40626829,65.81682927,66.22165854,66.6217561,67.07317073,66.77073171,68.32439024,67.52439024,68.0195122,68.3097561,68.86097561,70.01219512,70.31707317,71.16829268,71.21463415,71.61463415,72.41463415,72.26585366,72.51463415,72.81463415,73.26585366,73.66585366,73.71463415,74.26585366,73.96585366,74.01463415,74.31219512,74.51219512,74.91463415,75.31219512,75.26097561,75.41219512,75.71219512,75.96341463,76.31463415,76.81463415,77.06585366,77.2195122,77.67073171,78.07073171,78.4195122,78.32195122,78.52439024,78.72682927,79.02682927,80.47073171,80.37317073,80.72195122,80.72195122
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.79370732,64.01826829,64.22690244,64.41104878,64.57021951,64.70780488,64.83573171,64.96646341,65.10895122,65.26573171,65.43339024,65.6065122,65.77521951,65.93209756,66.07614634,66.20690244,66.32580488,66.43878049,66.5497561,66.66070732,66.77109756,66.87895122,66.98378049,67.08658537,67.18887805,67.29468293,67.411,67.53985366,67.6832439,67.84217073,68.01260976,68.19104878,68.37046341,68.55085366,68.7307561,68.91521951,69.11280488,69.32704878,69.56146341,69.81253659,70.07468293,70.33985366,70.59743902,70.84239024,71.07117073,71.28631707,71.49185366,71.69482927,71.89882927,72.10231707,72.30129268,72.48719512,72.654,72.79917073,72.92170732
