RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03
272756,Almaden Valley,San Jose,CA,San Jose,Santa Clara,184,318750,332650,337275,350825,362000,361000,351750,345900,334175,302575,329850,344250,369450,392300,388600,352550,358350,386175,388075,405250,412500,412500,378950,381775,400400,432425,445500,442425,452025,467000,409550,397950,421850,432525,435375,436875,447625,450600,480900,495500,536150,529350,512750,505625,505625,520750,538000,567750,604000,619000,614000,619750,636750,672350,657650,636750,634875,651625,681500,690400,641575,634775,614500,606450,604550,593500,573500,586300,566000,567350,553600,633800,631700,652250,669500,684500,693250,657750,629000,646900,654400,599200,594000,618250,652650,666100,675000,655500,675400,653650,634200,668250,698250,669500,601125,614125,676750,731250,728750,733250,731550,734450,714250,725500,752150,767850,785750,822000,843550,854950,840400,824925,838925,815750,853750,857750,846500,852300,846200,855250,902000,916550,930200,931150,954550,925550,908650,921725,935625,865400,867350,884500,925700,932800,893000,891000,887800,945950,927750,921500,893000,869250,,850000,844117.6471,906500,910500,894500,869750,881250,826800,817650,800200,,782307.6923,785882.3529,786500,793350,772225,807075,819850,799500,842500,838000,819750,784400,837600,853750,864300,829950,830750,864200,875950,854850,814850,803250,806150,814600,766450,790950,794150,813900,817100,820750,788000,757600,802400,774500,767750,755350,713000,754500,804250,842700,870250,872850,849700,805100,803275,841675,820350,817350,843750,942350,921300,929650,943750,953950,951550,972200,990750,1004250,1043500,914500,870500,957150,1088700,1121350,1148650,1107750,1146250,1180050,1070925,1089525,1071500,1153650,1142100,1177950,1170300,1146500,1190300,1242700,1241250,1214000,1200500,1141750,1159750,1097750,1160500,1266000
269228,Alameda - West Flagler,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,185,,,,105000,,,,,,95000,,108076.9231,110823.5294,111800,107050,101150,104250,109300,108875,101475,104400,110425,107825,101450,112750,115750,118775,111025,107400,106700,108700,92700,96100,108500,115900,118000,113980,114820,116950,112200,112450,116900,117275,116975,116200,117150,123700,123200,124000,122750,120050,122320,125680,123700,124700,127000,127735,129065,132475,127750,132800,134690,135735,136500,141050,133950,134500,141350,147710,150790,150700,150300,161500,153050,149950,155500,157400,153850,163250,173750,166750,163750,168500,179500,186700,163550,171800,189700,197500,199825,189375,202950,213850,215000,199000,193750,205500,205900,202800,196215,202360,202375,218600,226970,246130,256850,258350,269550,272950,281500,266600,245900,225640,219810,265250,294700,284150,282170,300680,305500,309500,,264915,285485,315500,340300,304050,265550,246765,260175,283210,271250,291000,283400,282715,246725,255135,268575,251750,213200,230965,,,270000,,,,,,,,,,,,,,,,,,181000,162764.7059,,,,172000,160235.2941,131950,122365,122135,123850,120650,119250,,,162000,143176.4706,,137692.3077,,,130000,132352.9412,106400,103100,,112307.6923,134176.4706,112900,105300,128850,,124923.0769,123823.5294,105250,106750,,115000,128823.5294,,159230.7692,,134230.7692,145588.2353,150650,149000,157692.3077,148235.2941,150750,169900,,194615.3846,201294.1176,,178076.9231,,177692.3077,182352.9412,190900,182250,184300,201965,225485,207000,,210769.2308,211764.7059,231450,234345,214405,241700,253800,235900,244100,211750,221000,,220769.2308,235588.2353
268621,Briargate,Colorado Springs,CO,Colorado Springs,El Paso,186,163633.5,160229.4,162057.1,161143.2,164112.55,164094.25,163481.05,169528.8,165595,162500.65,154369.15,153590.35,143525,145150,154700,160970,163830,161550,159400,162250,166870,169380,165090,161572.5,152202.5,156015.5,161449.5,165048,167196.1,166701.9,165775,165741.5,169416.55,170464.95,167185,165863.5,167721.95,174441.55,171000,176250,178300,180900,175160,182815,185300,188625,182750,182950,185300,191550,194050,194975,199825,196930,201670,196425,201625,205800,204305.5,210068.85,212111.65,221275,219665,209760,212275,223549.5,223994.15,223555.35,221220,215600,206450,203965,204685,212315,217285,214175,218575,219600,217900,210900,216710,218675,217609.5,211925.5,204965,214150,225585,226450,233150,227600,218115,218935,223965,210860,208350,215882.5,232507.5,232135,234700,232200,235700,235150,237657.5,241535.25,244172.25,255536,260134.7,271440.8,269766.15,267318.35,265985,271700,276950,283515,283785,279051,285805.7,301895.3,305337.5,284336.25,285801.25,290900,290800,288850,288550,304500,305300,290415,291950,311760,309225,280950,277550,296375,303375,331000,325125,312075,322715,324063,317817.1,311210.9,302465,292235,276500,283000,298000,302750,293500,297900,284050,295470,316338,303728.8,286911.2,279125,305025,297530,287445,273925,270300,266850,248175,262200,274650,278250,265000,259465,263685,258315,265485,276250,286000,298750,274150,275600,274450,289125,273675,274250,265000,270625,265575,271345,285805,286250,296735,272114.5,264370.5,216065,215521.5,224981.05,235350.45,250260,273075,287000,285200,272660.35,272505.15,252755.5,251249.35,249921.15,262250,260300,251515,259785,278500,284600,295925.5,290523.85,292126.65,274285,270625,298825,314027.5,283850,279104.5,286188,297750,302450,307050,287250,269600,253880,260086,276394,275500,284450,280050,284975,297525,298250,299375,289725,278500,278400,273725,271075,280025,287275
275083,Portage Park,Chicago,IL,Chicago,Cook,187,135294.1176,139700,140050,135400,137850,136050,141500,,143923.0769,140058.8235,,133384.6154,141411.7647,141100,141350,139200,141950,146450,145500,144375,144275,139850,135500,142800,146900,150925,152175,151000,151100,151550,154000,155900.5,158850.35,152900.15,153750.5,152850.35,153250.15,159350,163550,167150,168900,167850,168100,171800,171775,175325,166150,171450,178900,180000,186025,189025,191700,194625,197500,196775,190100,194150,192950,205650,202300,200950,191750,205750,214200,227925,231575,234250,,219615.3846,217941.1765,226750,233250,233600,238925,245475,245250,247200,242800,240800,240700,249200,241250,244050,252000,258000,289400,274925,269900,261275,265150,265150,272450,276900,279500,267850,251600,263400,277700,288900,303200,304375,307325,301000,306000,306625,306225,305475,310275,311150,303250,309250,329150,339125,332475,339050,338450,342250,337000,338450,348650,346800,347850,333500,334500,329500,327250,335000,341500,337150,,305384.6154,302117.6471,328950,327000,328150,325100,314750,,,192000,,,308500,288794.1176,292525,298750,291750,324000,,290884.6154,261470.5882,,,,,,,250000,255882.3529,233500,230100,249450,245050,229500,225450,,231538.4615,212000,216350,225775,238425,223500,,,,,160000,170000,,200846.1538,,171076.9231,,,191000,163941.1765,159400,165250,180000,,,,224500,228911.7647,,168923.0769,,,,137500,173676.4706,,,175000,,225000,220294.1176,243275,,254615.3846,242941.1765,243300,,,,,,240000,228235.2941,260500,246000,251575,,241000,,,282500,,292115.3846,303823.5294,305250,320750,283000,260500,249375,246875,,252230.7692,267352.9412
123423,Allapattah,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,188,,70900,,,,,,,,,65000,,53461.5385,50000,,53846.1538,,64230.7692,76411.7647,,74153.8462,,,,60000,68823.5294,57750,54500,65500,60900,55350,,,,,86900,,81592.3077,74470.5882,79210,81840,,76846.1538,72058.8235,68250,69750,,63000,68823.5294,,71153.8462,71176.4706,83950,,,,80000,75294.1176,75200,82400,78900,81200,80050,,89000,100823.5294,94650,,100800,89117.6471,,75365,81185,87950,85170,99530,98400,99450,94800,93200,92000,92000,91500,97650,102550,95850,96200,93050,91500,89500,84600,84315,101835,96225,105475,115400,137200,137475,123225,137800,144850,157250,133000,143700,161600,177900,,165307.6923,159411.7647,165100,161615,172700,188135,190250,189750,186750,208250,177700,151565,168750,172985,162715,158685,184265,205260,206675,199750,178250,213750,201450,210800,,229692.3077,,172565,185150,178685,169665,183950,,172615.3846,,156823.0769,155000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,,44538.4615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,,,
275470,Southeast Anaheim,Anaheim,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,189,152058.8235,160750,156500,157650,159350,147200,152600,,162346.1538,152000,,137307.6923,159705.8824,161200,169350,153700,150125,155150,149775,137950,144650,144050,143375,165125,162950,156200,160150,163000,158200,168500,188500,190450,184825,167025,160550,165450,174050,176350,184275,182025,185250,182700,186350,187000,177950,175850,180000,191450,203250,206350,199900,198300,201450,208750,205650,210350,212275,224525,220700,220800,227650,238400,236150,230250,233100,232550,236350,237000,241450,252300,255950,258800,251925,253825,258550,270750,296950,298968,272072.6,283345.4,279050,288850,294300,307050,304750,311900,324850,333100,337650,341750,356750,358750,359750,366750,378750,403200,423600,444200,460200,455550,448750,457500,463750,467750,453400,471500,494100,502750,514000,533750,558750,558750,554750,564700,561100,569900,560800,547000,555250,555100,580650,589250,596750,593400,586525,594075,589250,586600,579400,541500,,543461.5385,587352.9412,559250,,544230.7692,,,,,,,,,445000,,429615.3846,400882.3529,413150,413100,398000,394500,388000,,353538.4615,370588.2353,355225,,354230.7692,388823.5294,359650,352600,335500,344500,344500,358300,362450,360550,381550,370150,350750,327250,328000,344500,362000,346250,348000,348500,,320884.6154,343176.4706,334550,341750,340500,,359230.7692,339705.8824,331450,310600,,,385000,361470.5882,,350384.6154,368470.5882,349300,336450,,370769.2308,,373000,,376923.0769,393117.6471,400400,422700,450850,446225,437260,425000,416550,427800,,,,450000,455882.3529,476000,,502692.3077,457941.1765,452000,,435000,441352.9412,,446153.8462,462647.0588,445500,476000,,510461.5385,507058.8235,503250,,511538.4615,517941.1765,539250,
247145,Salem,Virginia Beach,VA,Virginia Beach,Virginia Beach City,190,98550,104225,109005,109970,111915,116787.5,108236.75,107290.75,101625,104400,96565,102160,97925,104632.5,104424.25,109048.25,105825,107575,103800,100750,104425,99490,116810,114940,119835,113400,113815,119400,115835,111000,112365,112960,113175,108850,103700,104750,107800,113175,116432.5,117342.5,117600,112765,113950,112729.5,112216.15,102453.35,103450,106275,113065,115410,113690,111735,110000,109800,109350,105650,104800,103675,112540,126675,121285,117840,121085,120007.5,119107.5,121035,120700,120790,123737.5,136622.5,134100,130425,126240,125885,125065,128960,132725,135400,131990,134010,136275,134890,139635,139175,144740,148035,167500,164750,158350,165195,162355,157800,154150,157000,163350,170475,166275,168575,174475,174950,174700,164550,167000,178800,174950,180500,183225,181025,196850,207150,225550,226015,224860,227275,217150,216550,222750,213000,223150,229278.5,228489.95,226888.55,233250,245700,254800,241935,235465,232150,228950,231050,233450,236465,243035,240350,244350,255025,260140,258235,260750,258500,246500,248000,253500,254875,247077.5,246862.5,254485,259150,260265,250485,235850,231600,228440,232110,247950,237415,239885,242235,250650,254100,251500,253550,241650,253650,243815,245960,264482.5,247242.5,254700,244965,243235,242100,244400,234950,240215,243875,235000,234525,214230,219010,218185,224625,238125,236500,240150,237700,230070,257480,255700,230400,230000,225400,223000,240200,244770.5,244434.35,228386.15,205300,210325,212186,228977.2,216603.8,224215,217235,216250,221250,232350,250565,248560,240675,237850,242815,236060,235540,237285,238165,223935,230050,248700,246550,234250,224575,228200,232625,229850,233000,216425,226712.5,229827.5,232502.5,257847.25,249385.25,239285,239735,235490,224412.5,230412.5,234950,235400,241900
193974,Coney Island,New York,NY,New York,Kings,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288990,278995.8824,,,,,261500,275323.5294,,,,,,,,250000,270588.2353,267250,273750,,,,,,360000,,,,,340000,
273140,Carmel Valley,San Diego,CA,San Diego,San Diego,192,245343,265922,281200,295650,315100,323750,283250,,227050,240400,261050,273550,295300,292350,309000,331750,354050,312200,308115,308285,330500,304400,280200,278375,323475,351100,347750,313900,296200,280600,259150,,342150,365250,399250,378750,386400,371600,396050,408200,423250,375750,352350,340525,367375,413375,383125,394475,409700,435825,435050,445850,444300,449300,453975,469750,504150,546425,556200,553750,544500,548650,567600,587500,599900,586100,588150,608875,604800,592175,549612.5,519941.25,546421.25,573000,570000,589500,591000,597000,610250,591250,591000,571900,609100,622000,615375,618875,613350,661400,653250,645300,637500,648450,658625,698875,674500,675000,685000,694000,752375,812375,814000,815000,811450,819475,799825,781400,818850,803250,822500,879275,894725,898850,921825,913475,888725,819675,792600,816100,821000,786000,791500,830250,812000,830150,836750,832100,839975,819775,812925,868700,866625,775475,770775,794675,838600,886850,893875,879775,857225,855325,905675,918600,921900,893500,845000,834750,856500,867500,832175,817900,824675,836200,899725,812075,689000,665000,615000,619250,726775,746975,692250,697200,725925,721725,734400,729250,726250,678200,730550,714500,739725,761850,746925,778000,762500,721275,737600,719150,675275,670000,684000,749025,736225,740750,780000,708000,700975,628275,625000,616750,604850,672150,737750,790000,801725,798775,772750,718950,693300,687750,734600,719500,654650,677200,760300,849250,814250,731250,719250,843000,906000,855750,814750,788250,852000,817150,845350,869500,920150,910350,869100,781950,729700,745400,836850,751750,791400,913150,955700,852500,820250,790750,778000,758250,829750,916750,824000,713650,723750,724600
46793,North Highlands,Sacramento,CA,Sacramento,Sacramento,193,75600,76950,73550,77200,71700,68800,72625,73600,76475,73200,66675,69775,71500,72175,71500,74250,74175,75350,74475,78200,77225,71050,74000,77000,76475,75175,72350,76000,78675,79825,79075,83400,82575,80200,78800,79600,82525,82825,84200,86225,86125,84950,85400,88625,86500,86025,87725,88225,87625,90115.5,93628.35,100062.15,100650,98900,96300,96300,98700,100400,105500,110650,113400,116750,121425,121675,120750,122500,123250,124300,126200,127800,127175,130875,135150,138550,142200,145250,151700,154500,155800,157100,157625,158900,157625,160100,165450,170450,171550,173300,174400,177500,179250,182500,189250,198500,202500,201800,209950,219150,226600,233750,234400,241225,245175,248650,249050,252150,253100,249300,252450,266875,281875,288425,289400,297075,297100,298650,294100,281500,285500,281250,279000,277200,271850,272800,276500,275900,274800,266525,262825,263050,261550,245400,231850,228250,213750,212400,208125,196725,,175769.2308,,,,168000,,141846.1538,158411.7647,151025,154975,170600,162125,144125,139925,133325,,125230.7692,110294.1176,,119230.7692,116176.4706,117250,118500,123500,117450,122550,124500,127250,126050,121450,124700,125550,120750,112000,116350,114300,113100,105700,99300,94750,91800,102450,105900,102350,99700,89550,82500,82150,91600,92250,100500,101850,93700,98200,101100,101775,97875,105250,119150,119850,123325,124300,122875,128750,140600,137900,125500,119750,135250,143700,138550,140250,147600,153800,147950,147075,148225,152350,156250,159400,162700,163900,160150,158950,156725,160675,170000,172300,164625,162850,173725,174000,183400,179150,179825,179225,176650,181800,195425,188225,184800
214976,Richmond,Philadelphia,PA,Philadelphia,Philadelphia,194,37700,35935,31900,32215,32235,33750,31515,,25923.0769,29705.8824,28750,31865,34285,32850,29400,30700,30525,33800,34290,36400,34835,33215,31135,31300,31700,32000,31500,32900,34675,34740,33285,32750,33815,35185,33850,32600,31000,31300,31700,32950,34165,33335,31400,32765,34235,34950,35465,34585,32075,34490,35285,38450,38450,36795,36370,34185,36000,34275,31925,30415,33590,31995,33200,36100,35900,34250,34150,36450,37475,37400,35075,29988.5,31971.95,33966.55,36400,38375,38375,37801.5,34948.55,30977.95,33675,36250,33825,32125,36700,41950,39530,38995.5,38004.5,39125,39625,41378,43164.6,41953.4,41760,43220,44545,46935,47865,49135,56200,52050,49144,51010.8,54933.2,55700,53300,51100,52600,55165,56600,61950,65485,63450,60965,58700,64110,69975,69295,71655,68650,68250,81225,81025,80000,73850,70065,69110,68625,74300,70700,77250,81780,79846,81434,86000,89250,90000,82000,82900,94050,86050,76125,72875,88700,90115,92785,96965,101185,90425,97850,82775,76750,75950,86715,81235,76950,88550,97250,94995,95805,90650,91600,105650,92600,94550,84100,76015,85385,87850,99750,95500,72000,62750,65750,69600,74600,80665,76620,67265,66500,73500,76000,73000,83365,68800,67385,70100,66750,69800,73500,56400,58000,62500,58500,71050,83100,77050,73750,67000,65450,64050,69650,74850,78550,73700,75800,82200,65000,72000,74650,70675,71950,68500,,,55000,66764.7059,82000,84750,87425,78575,85750,87700,91967.5,80532.5,73250,76050,80590,90610,99437.5,90312.5,82875,87125,99250,93050,84900,102800,108200,
6719,Rego Park,New York,NY,New York,Queens,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380000,,,429000,,,375000,,313461.5385,,347307.6923,352411.7647,,425769.2308,382352.9412,389750,,,475000,439705.8824,500000,524450,554675,,,267000,,,381538.4615,,399461.5385,,,,550000,,,,,450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180138.5,184221.95,197116.55,209876.5,199328.55,201897.95,211100,206000,221250,,,260000,218882.3529,243035,323765,301300,246725,233725,270800,271450,270000,284850,298220,248880,240574,238534.3,258086.2,260554,250242.35,231868.15,223280,224406,232974,259180,242186,231544,228902.5,265996.75,268055.75,263600,258700,252200,264750,274750,242500,231250,249250,275625
274983,Parkway Village-Oakhaven,Memphis,TN,Memphis,Shelby,196,60445,59030,58050,60325,61925,60775,62490,61585,62500,63475,63100,60875,61450,62400,61500,61075,63687.5,63462.5,59675,60150,61025,62150,59100,58975,60867.5,63477.25,64655.25,64435,64565,64800,64485,62400,61525,63100,64475,65000,64950,64965,65485,65800,68965,67585,66050,66000,67700,62200,64950,66431,68471.7,66709.3,68100,69250,69950,69915,69950,70735,72275,68800,67620,69470,70835,67115,68685,72100,74265,71810,71075,70325,74465,72977.5,73032.5,70225,68775,71965,72285,71250,72600,70965,70160,71240,72535,73750,71975,73890,72260,72425,71015,71435,70700,71050,74025,75175,72750,69715,68035,67575,69450,73065,72225,73450,74305,74280,77725,76050,77525,76275,77925,76825,77600,77800,79325,81025,80880,79845,79600,82315,82185,80565,77785,81700,80675,79775,78350,79150,83650,82765,79723,77726.6,81936.4,78947,79407.9,81464.1,81800,80775,79325,77475,75875,79150,80250,81365,75650,76785,71000,66200,72765,76635,69250,60550,,73692.3077,,,,50900,,40976.9231,,43384.6154,50294.1176,,45461.5385,44958.8235,36735,38725,45375,,48015.3846,47588.2353,46350,45450,55200,54140,53960,49750,,,39500,43970.5882,40210,38025,46240,,57130.7692,56558.8235,,58207.6923,59664.7059,52405,,,,34000,39235.2941,45090,,48450,52411.7647,52325,115115,99720,73485,54620,50085,47135,,,,,,,,,67000,67000,64850,,60546.1538,,,,74900,,70669.2308,,,50000,59352.9412,,53669.2308,,,56700,,49238.4615,,55461.5385,52294.1176,63455,,67469.2308
270891,Morningside Heights,New York,NY,New York,New York,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505529.4118,494050,,,560000,446797.0588,412644.25,,557692.3077,455000,413250,453500,,,425000,514529.4118,510770,508080,573500,522500,499000,,,,,,499000,481352.9412,538500,541250,556475,,459423.0769,,,630000,,,,,610000,618823.5294,630250,,540000,,552307.6923,
57348,Kew Gardens Hills,New York,NY,New York,Queens,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,,256153.8462,234764.7059,,214923.0769,,,,215000,,230384.6154,,,,,,,,,,,,,,268000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385000,,,,375000,,371153.8462,390588.2353,,,418000,419647.0588,429980,362120,305000,352250,407500,442600,458870,462730,456675,,,525000,532058.8235,516200,514700,,,,505000,,,,,,,530000,,,515500,522852.9412,506625,,,495000,522941.1765,507875,491475,490752.5,,473843.8462,,,,,,,,,,500000,479411.7647,,,,,,,499000,,445923.0769,461764.7059,488900,474600,,,,,,,500000,491176.4706,,,,,,,,535000,,,,,,,,,,,,415000,206293.85,206986.85,324250,270500,233500,203600,206882,202662.4,180819.6,192000,305000,405560,406340,300149.5,222054.65,213284.1,311975,274225,231800,201000,190750,198000,203000,215750,187000,167175,178672.5,203752.5,223000,230750,210385,183765,191300,177900,189650,188100,179155,190308.5,216896.5,227000,197950,199700,211333,233223.1,239584.9,238975,221100,203150
154399,East Boston,Boston,MA,Boston,Suffolk,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91000,,,95000,,128800,,,,,,100000,,,,,,135000,,,,,,,,,,148900,,,,,,159000,,,178500,170558.8235,,,,200000,,,,,,,220000,,220000,,,,,,233500,,269269.2308,240588.2353,209050,242200,267100,257400,,,,,265000,222647.0588,256800,229100,227700,232350,249300,269824.5,278639.65,274799.85,288250,275435,294700,314350,278850,265050,,269000,228411.7647,262850,269375,262587.5,261087.5,260850,271000,286850,287000,277250,253975,260375,,228846.1538,227882.3529,246165,,222000,197647.0588,210150,247850,232275,,,,,,,,,,,235000,,188846.1538,200294.1176,215050,216450,221750,,,,,,231000,246882.3529,,,,,,,,,,,,,,,,,,,,,,,270000,,241923.0769,,,,,,,,,,,295000,297941.1765,288900,286255,,,285000,,,,,342000,340823.5294,328800,316950,284050,,,,,,,,,,,,,,,,,,
268938,Coral Way,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,200,,,,,,125000,,,,,129500,128029.4118,,124307.6923,126735.2941,123675,121350,121850,126295,126555,130450,129790,126460,119750,124700,125950,122050,124200,121200,120300,122050,129083,128383.1,141449.9,140000,137650,133400,133985,133065,135200,137925,142125,148150,153980,150695,148480,160845,152275,144475,140700,148200,143050,146500,151450,155900,158350,154550,164000,156250,144000,158650,168100,172500,175700,168800,163400,170280,184620,185250,172250,168000,173500,188500,178300,174410,190640,193750,207300,208700,203950,220000,208550,206250,211125,227125,224000,231090,227060,216025,214975,207750,216100,238670,242080,240350,232475,238100,245015,255810,261050,237850,245895,241805,229350,235500,252250,265250,286750,304750,296000,325250,304000,324200,317800,318150,327100,345100,358600,319550,345275,339600,330325,334665,362535,375450,356990,339960,289575,323440,395635,440500,423150,369180,315170,313345,326271.5,327278.5,337295,323895,336355,348515,333650,299995,,305382.3077,341264.7059,360675,360250,,,,,,,,,,240000,229117.6471,248025,260375,266950,240850,198300,185350,197250,187595,186255,,185846.1538,164247.0588,169190,170350,184085,171415,156500,166850,156650,161750,142500,161400,158350,156250,155700,165150,156945,141255,148970,169280,,134230.7692,127941.1765,159250,163500,149850,179720,179280,164350,168875,194625,189675,232025,253355,275245,228750,214000,231700,253300,254250,241500,258000,275000,322750,329450,298800,286500,269750,258450,267050,270150,305065,303485,299700,,271923.0769,250294.1176,273750,298500,287750,302500,291000,307500,310000,319750,307750,326500,341400,284850,302000,300750
274724,North Ironbound,Newark,NJ,New York,Essex,201,,,,125000,,,,,,181500,186500,,174615.3846,199411.7647,176500,154800,131200,143000,131500,151750,157500,,,122000,,158153.8462,,,197000,,166800,179750,204550,221950,211700,195550,203500,227400,238200,,220423.0769,212058.8235,218250,211250,,212000,197352.9412,193250,,,,270000,,,,,,210000,228823.5294,218700,223050,,266538.4615,249558.8235,234625,,255769.2308,270882.3529,311000,280000,238875,238375,232500,256450,281315,272135,,300000,312058.8235,305750,319000,312250,290250,333500,361300,353700,339700,349900,389650,390300,,394230.7692,382352.9412,364500,352250,319475,328775,310000,358300,354200,362000,361025,337225,298400,310200,347450,360150,382050,374125,383875,404750,413000,371750,346650,358300,358915,356950,409235,427000,422450,401300,434650,444250,480100,454500,473500,457750,437677.5,437121.75,437655.75,431250,421300,428300,437250,,,,385000,432058.8235,397950,,328053.8462,,,,300000,,365384.6154,,,,,,,,,,,,,,,,,250000,,,267900,,,,,,,,,,,,290000,301764.7059,,246230.7692,,,,,,210000,,,,,,,,,,230000,,,,154000,,,,,220000,196470.5882,,176153.8462,204411.7647,205000,,,265000,226764.7059,,,,,,289000,,,,,,,257000,,,,,,,,,,
