ENTITY_CD,ENTITY_NAME,YEAR,SUBGROUP_NAME,NUM_TESTED,LEVEL1_COUNT,LEVEL1_%TESTED,LEVEL2_COUNT,LEVEL2_%TESTED,LEVEL3_COUNT,LEVEL3_%TESTED,LEVEL4_COUNT,LEVEL4_%TESTED,TOTAL_SCALE_SCORES,MEAN_SCORE
580104030008,WILLIAM RALL SCHOOL,2013,All Students,76,13,17,35,46,23,30,5,07,23157,305
580104030008,WILLIAM RALL SCHOOL,2013,All Students,83,46,55,23,28,13,16,1,01,24099,290
580104030008,WILLIAM RALL SCHOOL,2013,All Students,106,15,14,41,39,34,32,16,15,33084,312
580104030008,WILLIAM RALL SCHOOL,2014,All Students,82,18,22,16,20,32,39,16,20,25663,313
580104030008,WILLIAM RALL SCHOOL,2014,All Students,86,12,14,27,31,34,40,13,15,26945,313
580104030008,WILLIAM RALL SCHOOL,2014,All Students,99,32,32,30,30,30,30,7,07,30337,306
580104030009,WEST GATES AVENUE SCHOOL,2013,All Students,57,17,30,25,44,12,21,3,05,17589,309
580104030009,WEST GATES AVENUE SCHOOL,2013,All Students,59,12,20,33,56,13,22,1,02,17502,297
580104030009,WEST GATES AVENUE SCHOOL,2013,All Students,67,9,13,27,40,21,31,10,15,21002,313
580104030009,WEST GATES AVENUE SCHOOL,2014,All Students,54,19,35,24,44,11,20,0,00,16230,301
580104030009,WEST GATES AVENUE SCHOOL,2014,All Students,61,12,20,21,34,17,28,11,18,19030,312
580104030009,WEST GATES AVENUE SCHOOL,2014,All Students,62,19,31,22,35,17,27,4,06,18571,300
580104030011,LINDENHURST MIDDLE SCHOOL,2013,All Students,489,167,34,242,49,72,15,8,02,143618,294
580104030011,LINDENHURST MIDDLE SCHOOL,2013,All Students,489,92,19,251,51,100,20,46,09,148092,303
580104030011,LINDENHURST MIDDLE SCHOOL,2013,All Students,491,160,33,220,45,94,19,17,03,147966,301
580104030011,LINDENHURST MIDDLE SCHOOL,2014,All Students,18,18,100,0,00,0,00,0,00,4469,248
580104030011,LINDENHURST MIDDLE SCHOOL,2014,All Students,335,82,24,123,37,81,24,49,15,101813,304
580104030011,LINDENHURST MIDDLE SCHOOL,2014,All Students,373,115,31,147,39,90,24,21,06,113100,303
580105030000,COPIAGUE UNION FREE SCHOOL DISTRICT,2013,All Students,337,107,32,132,39,68,20,30,09,100414,298
580105030000,COPIAGUE UNION FREE SCHOOL DISTRICT,2013,All Students,353,157,44,99,28,68,19,29,08,105080,298
580105030000,COPIAGUE UNION FREE SCHOOL DISTRICT,2013,All Students,357,186,52,137,38,31,09,3,01,102575,287
580105030000,COPIAGUE UNION FREE SCHOOL DISTRICT,2013,All Students,362,181,50,124,34,42,12,15,04,103017,285
580105030000,COPIAGUE UNION FREE SCHOOL DISTRICT,2013,All Students,387,116,30,170,44,81,21,20,05,114082,295
580105030000,COPIAGUE UNION FREE SCHOOL DISTRICT,2013,All Students,388,148,38,134,35,82,21,24,06,112830,291
580105030000,COPIAGUE UNION FREE SCHOOL DISTRICT,2014,All Students,283,174,61,104,37,5,02,0,00,77587,274
580105030000,COPIAGUE UNION FREE SCHOOL DISTRICT,2014,All Students,336,106,32,112,33,77,23,41,12,100121,298
580105030000,COPIAGUE UNION FREE SCHOOL DISTRICT,2014,All Students,351,94,27,148,42,69,20,40,11,105056,299
580105030000,COPIAGUE UNION FREE SCHOOL DISTRICT,2014,All Students,360,107,30,148,41,76,21,29,08,107138,298
580105030000,COPIAGUE UNION FREE SCHOOL DISTRICT,2014,All Students,377,171,45,146,39,53,14,7,02,110520,293
580105030000,COPIAGUE UNION FREE SCHOOL DISTRICT,2014,All Students,382,130,34,119,31,97,25,36,09,115229,302
580105030001,DEAUVILLE GARDENS EAST ELEMENTARY SCHOOL,2013,All Students,53,17,32,13,25,15,28,8,15,16388,309
580105030001,DEAUVILLE GARDENS EAST ELEMENTARY SCHOOL,2013,All Students,72,19,26,25,35,20,28,8,11,21896,304
580105030001,DEAUVILLE GARDENS EAST ELEMENTARY SCHOOL,2013,All Students,85,48,56,27,32,7,08,3,04,23424,276
580105030001,DEAUVILLE GARDENS EAST ELEMENTARY SCHOOL,2014,All Students,73,26,36,23,32,19,26,5,07,21566,295
580105030001,DEAUVILLE GARDENS EAST ELEMENTARY SCHOOL,2014,All Students,74,25,34,28,38,13,18,8,11,22047,298
580105030001,DEAUVILLE GARDENS EAST ELEMENTARY SCHOOL,2014,All Students,83,34,41,30,36,12,14,7,08,23997,289
580105030002,GREAT NECK ROAD ELEMENTARY SCHOOL,2013,All Students,78,28,36,34,44,13,17,3,04,22830,293
580105030002,GREAT NECK ROAD ELEMENTARY SCHOOL,2013,All Students,94,25,27,28,30,26,28,15,16,29293,312
580105030002,GREAT NECK ROAD ELEMENTARY SCHOOL,2013,All Students,100,38,38,36,36,18,18,8,08,29243,292
580105030002,GREAT NECK ROAD ELEMENTARY SCHOOL,2014,All Students,74,26,35,33,45,13,18,2,03,21414,289
580105030002,GREAT NECK ROAD ELEMENTARY SCHOOL,2014,All Students,97,27,28,40,41,23,24,7,07,29061,300
580105030002,GREAT NECK ROAD ELEMENTARY SCHOOL,2014,All Students,104,30,29,20,19,38,37,16,15,32424,312
580105030004,SUSAN E WILEY SCHOOL,2013,All Students,117,29,25,49,42,25,21,14,12,35384,302
580105030004,SUSAN E WILEY SCHOOL,2013,All Students,127,38,30,41,32,37,29,11,09,37893,298
580105030004,SUSAN E WILEY SCHOOL,2013,All Students,127,75,59,32,25,17,13,3,02,36662,289
580105030004,SUSAN E WILEY SCHOOL,2014,All Students,113,28,25,49,43,24,21,12,11,34018,301
580105030004,SUSAN E WILEY SCHOOL,2014,All Students,115,26,23,39,34,26,23,24,21,35244,306
580105030004,SUSAN E WILEY SCHOOL,2014,All Students,117,46,39,35,30,27,23,9,08,35067,300
580105030006,COPIAGUE MIDDLE SCHOOL,2013,All Students,353,182,52,137,39,31,09,3,01,101549,288
580105030006,COPIAGUE MIDDLE SCHOOL,2013,All Students,356,177,50,123,35,42,12,14,04,101477,285
580105030006,COPIAGUE MIDDLE SCHOOL,2013,All Students,379,109,29,169,45,81,21,20,05,111977,295
580105030006,COPIAGUE MIDDLE SCHOOL,2014,All Students,277,169,61,103,37,5,02,0,00,76126,275
580105030006,COPIAGUE MIDDLE SCHOOL,2014,All Students,346,89,26,148,43,69,20,40,12,103916,300
580105030006,COPIAGUE MIDDLE SCHOOL,2014,All Students,369,163,44,146,40,53,14,7,02,108484,294
580105030007,DEAUVILLE GARDENS WEST ELEMENTARY SCHOOL,2013,All Students,65,26,40,24,37,10,15,5,08,19109,294
580105030007,DEAUVILLE GARDENS WEST ELEMENTARY SCHOOL,2013,All Students,72,21,29,29,40,20,28,2,03,21245,295
580105030007,DEAUVILLE GARDENS WEST ELEMENTARY SCHOOL,2013,All Students,75,36,48,26,35,10,13,3,04,21815,291
580105030007,DEAUVILLE GARDENS WEST ELEMENTARY SCHOOL,2014,All Students,68,22,32,17,25,19,28,10,15,20378,300
580105030007,DEAUVILLE GARDENS WEST ELEMENTARY SCHOOL,2014,All Students,69,21,30,31,45,15,22,2,03,20267,294
580105030007,DEAUVILLE GARDENS WEST ELEMENTARY SCHOOL,2014,All Students,75,17,23,34,45,20,27,4,05,23024,307
580106030000,AMITYVILLE UNION FREE SCHOOL DISTRICT,2013,All Students,193,92,48,69,36,22,11,10,05,55276,286
580106030000,AMITYVILLE UNION FREE SCHOOL DISTRICT,2013,All Students,201,111,55,78,39,11,05,1,00,56250,280
580106030000,AMITYVILLE UNION FREE SCHOOL DISTRICT,2013,All Students,204,107,52,68,33,22,11,7,03,56931,279
580106030000,AMITYVILLE UNION FREE SCHOOL DISTRICT,2013,All Students,210,141,67,52,25,16,08,1,00,58553,279
580106030000,AMITYVILLE UNION FREE SCHOOL DISTRICT,2013,All Students,211,114,54,77,36,17,08,3,01,59144,280
580106030000,AMITYVILLE UNION FREE SCHOOL DISTRICT,2013,All Students,231,126,55,75,32,27,12,3,01,66872,289
580106030000,AMITYVILLE UNION FREE SCHOOL DISTRICT,2014,All Students,179,137,77,42,23,0,00,0,00,46196,258
580106030000,AMITYVILLE UNION FREE SCHOOL DISTRICT,2014,All Students,183,116,63,54,30,12,07,1,01,50713,277
580106030000,AMITYVILLE UNION FREE SCHOOL DISTRICT,2014,All Students,203,112,55,58,29,27,13,6,03,57307,282
580106030000,AMITYVILLE UNION FREE SCHOOL DISTRICT,2014,All Students,205,100,49,62,30,36,18,7,03,58414,285
580106030000,AMITYVILLE UNION FREE SCHOOL DISTRICT,2014,All Students,209,114,55,65,31,22,11,8,04,58081,278
580106030000,AMITYVILLE UNION FREE SCHOOL DISTRICT,2014,All Students,222,96,43,87,39,24,11,15,07,64094,289
580106030002,NORTHWEST ELEMENTARY SCHOOL,2013,All Students,207,111,54,76,37,17,08,3,01,58154,281
580106030002,NORTHWEST ELEMENTARY SCHOOL,2014,All Students,204,99,49,62,30,36,18,7,03,58206,285
580106030003,PARK AVENUE SCHOOL,2013,All Students,191,90,47,69,36,22,12,10,05,54811,287
580106030003,PARK AVENUE SCHOOL,2013,All Students,204,107,52,68,33,22,11,7,03,56931,279
580106030003,PARK AVENUE SCHOOL,2013,All Students,229,124,54,75,33,27,12,3,01,66437,290
580106030003,PARK AVENUE SCHOOL,2014,All Students,203,112,55,58,29,27,13,6,03,57307,282
580106030003,PARK AVENUE SCHOOL,2014,All Students,205,111,54,64,31,22,11,8,04,57074,278
580106030003,PARK AVENUE SCHOOL,2014,All Students,220,94,43,87,40,24,11,15,07,63582,289
580106030004,EDMUND W MILES MIDDLE SCHOOL,2013,All Students,199,109,55,78,39,11,06,1,01,55777,280
580106030004,EDMUND W MILES MIDDLE SCHOOL,2013,All Students,208,139,67,52,25,16,08,1,00,58107,279
580106030004,EDMUND W MILES MIDDLE SCHOOL,2014,All Students,176,134,76,42,24,0,00,0,00,45424,258
580106030004,EDMUND W MILES MIDDLE SCHOOL,2014,All Students,182,115,63,54,30,12,07,1,01,50478,277
580107030000,DEER PARK UNION FREE SCHOOL DISTRICT,2013,All Students,276,77,28,127,46,54,20,18,07,82206,298
580107030000,DEER PARK UNION FREE SCHOOL DISTRICT,2013,All Students,297,79,27,119,40,75,25,24,08,89027,300
580107030000,DEER PARK UNION FREE SCHOOL DISTRICT,2013,All Students,307,49,16,174,57,63,21,21,07,93267,304
580107030000,DEER PARK UNION FREE SCHOOL DISTRICT,2013,All Students,315,48,15,154,49,104,33,9,03,97560,310
580107030000,DEER PARK UNION FREE SCHOOL DISTRICT,2013,All Students,334,119,36,135,40,67,20,13,04,100189,300
580107030000,DEER PARK UNION FREE SCHOOL DISTRICT,2013,All Students,339,110,32,144,42,75,22,10,03,102387,302
580107030000,DEER PARK UNION FREE SCHOOL DISTRICT,2014,All Students,183,39,21,103,56,39,21,2,01,54481,298
580107030000,DEER PARK UNION FREE SCHOOL DISTRICT,2014,All Students,225,62,28,106,47,46,20,11,05,67842,302
580107030000,DEER PARK UNION FREE SCHOOL DISTRICT,2014,All Students,236,34,14,80,34,74,31,48,20,73620,312
580107030000,DEER PARK UNION FREE SCHOOL DISTRICT,2014,All Students,247,53,21,118,48,44,18,32,13,74906,303
580107030000,DEER PARK UNION FREE SCHOOL DISTRICT,2014,All Students,254,66,26,81,32,77,30,30,12,78684,310
580107030000,DEER PARK UNION FREE SCHOOL DISTRICT,2014,All Students,266,71,27,79,30,77,29,39,15,80753,304
580107030008,JOHN F KENNEDY INTERMEDIATE SCHOOL,2013,All Students,275,77,28,126,46,54,20,18,07,81921,298
580107030008,JOHN F KENNEDY INTERMEDIATE SCHOOL,2013,All Students,294,76,26,119,40,75,26,24,08,88306,300
580107030008,JOHN F KENNEDY INTERMEDIATE SCHOOL,2013,All Students,334,119,36,135,40,67,20,13,04,100189,300
580107030008,JOHN F KENNEDY INTERMEDIATE SCHOOL,2014,All Students,236,34,14,80,34,74,31,48,20,73620,312
580107030008,JOHN F KENNEDY INTERMEDIATE SCHOOL,2014,All Students,251,63,25,81,32,77,31,30,12,77939,311
580107030008,JOHN F KENNEDY INTERMEDIATE SCHOOL,2014,All Students,265,70,26,79,30,77,29,39,15,80478,304
580107030009,ROBERT FROST MIDDLE SCHOOL,2013,All Students,305,47,15,174,57,63,21,21,07,92822,304
580107030009,ROBERT FROST MIDDLE SCHOOL,2013,All Students,314,47,15,154,49,104,33,9,03,97310,310
580107030009,ROBERT FROST MIDDLE SCHOOL,2013,All Students,336,107,32,144,43,75,22,10,03,101655,303
580107030009,ROBERT FROST MIDDLE SCHOOL,2014,All Students,181,37,20,103,57,39,22,2,01,54111,299
580107030009,ROBERT FROST MIDDLE SCHOOL,2014,All Students,222,59,27,106,48,46,21,11,05,67199,303
580107030009,ROBERT FROST MIDDLE SCHOOL,2014,All Students,247,53,21,118,48,44,18,32,13,74906,303
580109020000,WYANDANCH UNION FREE SCHOOL DISTRICT,2013,All Students,136,91,67,40,29,5,04,0,00,36404,268
580109020000,WYANDANCH UNION FREE SCHOOL DISTRICT,2013,All Students,141,89,63,43,30,9,06,0,00,39687,281
580109020000,WYANDANCH UNION FREE SCHOOL DISTRICT,2013,All Students,144,89,62,43,30,12,08,0,00,39455,274
580109020000,WYANDANCH UNION FREE SCHOOL DISTRICT,2013,All Students,146,100,68,39,27,7,05,0,00,39658,272
580109020000,WYANDANCH UNION FREE SCHOOL DISTRICT,2013,All Students,166,100,60,55,33,10,06,1,01,45625,275
580109020000,WYANDANCH UNION FREE SCHOOL DISTRICT,2013,All Students,169,119,70,44,26,5,03,1,01,44571,264
580109020000,WYANDANCH UNION FREE SCHOOL DISTRICT,2014,All Students,105,91,87,14,13,0,00,0,00,26636,254
580109020000,WYANDANCH UNION FREE SCHOOL DISTRICT,2014,All Students,118,86,73,25,21,4,03,3,03,30904,262
580109020000,WYANDANCH UNION FREE SCHOOL DISTRICT,2014,All Students,119,70,59,34,29,14,12,1,01,33939,285
580109020000,WYANDANCH UNION FREE SCHOOL DISTRICT,2014,All Students,145,103,71,18,12,19,13,5,03,39451,272
580109020000,WYANDANCH UNION FREE SCHOOL DISTRICT,2014,All Students,150,81,54,44,29,23,15,2,01,41848,279
580109020000,WYANDANCH UNION FREE SCHOOL DISTRICT,2014,All Students,171,98,57,51,30,20,12,2,01,47354,277
580109020001,MARTIN LUTHER KING ELEMENTARY SCHOOL,2013,All Students,140,88,63,43,31,9,06,0,00,39421,282
580109020001,MARTIN LUTHER KING ELEMENTARY SCHOOL,2013,All Students,144,89,62,43,30,12,08,0,00,39455,274
580109020001,MARTIN LUTHER KING ELEMENTARY SCHOOL,2013,All Students,164,98,60,55,34,10,06,1,01,45102,275
580109020001,MARTIN LUTHER KING ELEMENTARY SCHOOL,2014,All Students,119,70,59,34,29,14,12,1,01,33939,285
580109020001,MARTIN LUTHER KING ELEMENTARY SCHOOL,2014,All Students,148,79,53,44,30,23,16,2,01,41389,280
580109020001,MARTIN LUTHER KING ELEMENTARY SCHOOL,2014,All Students,170,97,57,51,30,20,12,2,01,47079,277
580109020004,MILTON L OLIVE MIDDLE SCHOOL,2013,All Students,132,88,67,39,30,5,04,0,00,35382,268
580109020004,MILTON L OLIVE MIDDLE SCHOOL,2013,All Students,144,99,69,38,26,7,05,0,00,39145,272
580109020004,MILTON L OLIVE MIDDLE SCHOOL,2013,All Students,166,116,70,44,27,5,03,1,01,43908,265
580109020004,MILTON L OLIVE MIDDLE SCHOOL,2014,All Students,104,91,88,13,13,0,00,0,00,26327,253
580109020004,MILTON L OLIVE MIDDLE SCHOOL,2014,All Students,117,85,73,25,21,4,03,3,03,30678,262
580109020004,MILTON L OLIVE MIDDLE SCHOOL,2014,All Students,140,98,70,18,13,19,14,5,04,38250,273
580201060000,THREE VILLAGE CENTRAL SCHOOL DISTRICT,2013,All Students,481,72,15,140,29,161,33,108,22,152174,316
580201060000,THREE VILLAGE CENTRAL SCHOOL DISTRICT,2013,All Students,492,155,32,137,28,129,26,71,14,152292,310
580201060000,THREE VILLAGE CENTRAL SCHOOL DISTRICT,2013,All Students,539,62,12,135,25,189,35,153,28,172723,320
580201060000,THREE VILLAGE CENTRAL SCHOOL DISTRICT,2013,All Students,547,79,14,171,31,157,29,140,26,174667,319
580201060000,THREE VILLAGE CENTRAL SCHOOL DISTRICT,2013,All Students,590,69,12,251,43,173,29,97,16,187929,319
580201060000,THREE VILLAGE CENTRAL SCHOOL DISTRICT,2013,All Students,655,95,15,227,35,210,32,123,19,210356,321
580201060000,THREE VILLAGE CENTRAL SCHOOL DISTRICT,2014,All Students,303,52,17,160,53,86,28,5,02,92612,306
580201060000,THREE VILLAGE CENTRAL SCHOOL DISTRICT,2014,All Students,376,49,13,81,22,129,34,117,31,120860,321
580201060000,THREE VILLAGE CENTRAL SCHOOL DISTRICT,2014,All Students,411,45,11,114,28,138,34,114,28,134057,326
580201060000,THREE VILLAGE CENTRAL SCHOOL DISTRICT,2014,All Students,427,35,08,110,26,157,37,125,29,138561,324
580201060000,THREE VILLAGE CENTRAL SCHOOL DISTRICT,2014,All Students,444,43,10,131,30,115,26,155,35,144024,324
580201060000,THREE VILLAGE CENTRAL SCHOOL DISTRICT,2014,All Students,477,60,13,115,24,173,36,129,27,155143,325
580201060003,ARROWHEAD ELEMENTARY SCHOOL,2013,All Students,89,45,51,24,27,15,17,5,06,26239,295
580201060003,ARROWHEAD ELEMENTARY SCHOOL,2013,All Students,92,20,22,23,25,29,32,20,22,28788,313
580201060003,ARROWHEAD ELEMENTARY SCHOOL,2013,All Students,95,16,17,30,32,29,31,20,21,29640,312
580201060003,ARROWHEAD ELEMENTARY SCHOOL,2013,All Students,99,18,18,28,28,29,29,24,24,31303,316
580201060003,ARROWHEAD ELEMENTARY SCHOOL,2014,All Students,62,7,11,21,34,16,26,18,29,19778,319
580201060003,ARROWHEAD ELEMENTARY SCHOOL,2014,All Students,67,8,12,16,24,28,42,15,22,21258,317
580201060003,ARROWHEAD ELEMENTARY SCHOOL,2014,All Students,76,8,11,25,33,24,32,19,25,24110,317
580201060003,ARROWHEAD ELEMENTARY SCHOOL,2014,All Students,83,11,13,26,31,19,23,27,33,26909,324
580201060004,NASSAKEAG ELEMENTARY SCHOOL,2013,All Students,84,15,18,26,31,31,37,12,14,26178,312
580201060004,NASSAKEAG ELEMENTARY SCHOOL,2013,All Students,88,31,35,30,34,21,24,6,07,26748,304
580201060004,NASSAKEAG ELEMENTARY SCHOOL,2013,All Students,101,7,07,30,30,36,36,28,28,32813,325
580201060004,NASSAKEAG ELEMENTARY SCHOOL,2013,All Students,108,5,05,25,23,49,45,29,27,35179,326
580201060004,NASSAKEAG ELEMENTARY SCHOOL,2014,All Students,65,5,08,14,22,25,38,21,32,21298,328
580201060004,NASSAKEAG ELEMENTARY SCHOOL,2014,All Students,73,13,18,16,22,22,30,22,30,23196,318
580201060004,NASSAKEAG ELEMENTARY SCHOOL,2014,All Students,85,10,12,25,29,24,28,26,31,27365,322
580201060004,NASSAKEAG ELEMENTARY SCHOOL,2014,All Students,107,10,09,26,24,50,47,21,20,34856,326
580201060006,WILLIAM SIDNEY MOUNT SCHOOL,2013,All Students,96,11,11,36,38,37,39,12,13,29888,311
580201060006,WILLIAM SIDNEY MOUNT SCHOOL,2013,All Students,103,12,12,25,24,32,31,34,33,33525,325
580201060006,WILLIAM SIDNEY MOUNT SCHOOL,2013,All Students,113,23,20,23,20,26,23,41,36,36658,324
580201060006,WILLIAM SIDNEY MOUNT SCHOOL,2013,All Students,122,15,12,34,28,26,21,47,39,40273,330
580201060006,WILLIAM SIDNEY MOUNT SCHOOL,2014,All Students,68,10,15,14,21,23,34,21,31,21644,318
580201060006,WILLIAM SIDNEY MOUNT SCHOOL,2014,All Students,87,11,13,18,21,23,26,35,40,29077,334
580201060006,WILLIAM SIDNEY MOUNT SCHOOL,2014,All Students,106,7,07,24,23,37,35,38,36,35179,332
580201060006,WILLIAM SIDNEY MOUNT SCHOOL,2014,All Students,110,14,13,27,25,20,18,49,45,36307,330
580201060007,SETAUKET ELEMENTARY SCHOOL,2013,All Students,100,15,15,23,23,30,30,32,32,32339,323
580201060007,SETAUKET ELEMENTARY SCHOOL,2013,All Students,100,24,24,35,35,31,31,10,10,31017,310
580201060007,SETAUKET ELEMENTARY SCHOOL,2013,All Students,113,16,14,33,29,34,30,30,27,35436,314
580201060007,SETAUKET ELEMENTARY SCHOOL,2013,All Students,123,23,19,36,29,44,36,20,16,38422,312
580201060007,SETAUKET ELEMENTARY SCHOOL,2014,All Students,85,6,07,14,16,30,35,35,41,28299,333
580201060007,SETAUKET ELEMENTARY SCHOOL,2014,All Students,92,10,11,21,23,34,37,27,29,29627,322
580201060007,SETAUKET ELEMENTARY SCHOOL,2014,All Students,95,6,06,33,35,26,27,30,32,30629,322
580201060007,SETAUKET ELEMENTARY SCHOOL,2014,All Students,103,18,17,24,23,44,43,17,17,32542,316
580201060008,MINNESAUKE ELEMENTARY SCHOOL,2013,All Students,100,16,16,41,41,22,22,21,21,31242,312
580201060008,MINNESAUKE ELEMENTARY SCHOOL,2013,All Students,100,30,30,25,25,36,36,9,09,31238,312
580201060008,MINNESAUKE ELEMENTARY SCHOOL,2013,All Students,106,9,08,31,29,34,32,32,30,34158,322
580201060008,MINNESAUKE ELEMENTARY SCHOOL,2013,All Students,117,12,10,20,17,45,38,40,34,38134,326
580201060008,MINNESAUKE ELEMENTARY SCHOOL,2014,All Students,81,10,12,21,26,26,32,24,30,26031,321
580201060008,MINNESAUKE ELEMENTARY SCHOOL,2014,All Students,87,5,06,25,29,37,43,20,23,28055,322
580201060008,MINNESAUKE ELEMENTARY SCHOOL,2014,All Students,91,5,05,25,27,29,32,32,35,29800,327
580201060008,MINNESAUKE ELEMENTARY SCHOOL,2014,All Students,94,7,07,21,22,37,39,29,31,31034,330
580201060009,PAUL J GELINAS JUNIOR HIGH SCHOOL,2013,All Students,276,29,11,113,41,82,30,52,19,88451,320
580201060009,PAUL J GELINAS JUNIOR HIGH SCHOOL,2013,All Students,347,41,12,109,31,120,35,77,22,112563,324
580201060009,PAUL J GELINAS JUNIOR HIGH SCHOOL,2014,All Students,146,24,16,79,54,40,27,3,02,44573,305
580201060009,PAUL J GELINAS JUNIOR HIGH SCHOOL,2014,All Students,194,22,11,52,27,68,35,52,27,63402,327
580201060010,ROBERT CUSHMAN MURPHY JUNIOR HIGH SCHOOL,2013,All Students,307,53,17,118,38,90,29,46,15,97559,318
580201060010,ROBERT CUSHMAN MURPHY JUNIOR HIGH SCHOOL,2013,All Students,313,39,12,138,44,91,29,45,14,99198,317
580201060010,ROBERT CUSHMAN MURPHY JUNIOR HIGH SCHOOL,2014,All Students,155,26,17,81,52,46,30,2,01,47568,307
580201060010,ROBERT CUSHMAN MURPHY JUNIOR HIGH SCHOOL,2014,All Students,215,23,11,61,28,69,32,62,29,70023,326
580203020000,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,2013,All Students,210,50,24,97,46,50,24,13,06,63765,304
580203020000,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,2013,All Students,250,75,30,89,36,59,24,27,11,74661,299
580203020000,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,2013,All Students,256,89,35,97,38,55,21,15,06,76999,301
580203020000,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,2013,All Students,282,97,34,101,36,68,24,16,06,85467,303
580203020000,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,2013,All Students,295,75,25,159,54,49,17,12,04,87713,297
580203020000,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,2013,All Students,321,77,24,120,37,93,29,31,10,96962,302
580203020000,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,2014,All Students,57,20,35,34,60,3,05,0,00,16448,289
580203020000,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,2014,All Students,82,20,24,36,44,20,24,6,07,25090,306
580203020000,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,2014,All Students,97,24,25,39,40,25,26,9,09,29227,301
580203020000,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,2014,All Students,100,26,26,37,37,28,28,9,09,29967,300
580203020000,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,2014,All Students,109,33,30,33,30,34,31,9,08,32580,299
580203020000,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,2014,All Students,146,39,27,47,32,40,27,20,14,45461,311
580203020001,TERRYVILLE ROAD SCHOOL,2013,All Students,142,52,37,44,31,32,23,14,10,41951,295
580203020001,TERRYVILLE ROAD SCHOOL,2013,All Students,165,64,39,55,33,37,22,9,05,49727,301
580203020001,TERRYVILLE ROAD SCHOOL,2013,All Students,180,47,26,75,42,44,24,14,08,53701,298
580203020001,TERRYVILLE ROAD SCHOOL,2014,All Students,53,16,30,22,42,12,23,3,06,15560,294
580203020001,TERRYVILLE ROAD SCHOOL,2014,All Students,56,15,27,15,27,19,34,7,13,16889,302
580203020001,TERRYVILLE ROAD SCHOOL,2014,All Students,59,18,31,18,31,16,27,7,12,18280,310
580203020004,JOHN F KENNEDY MIDDLE SCHOOL,2013,All Students,209,49,23,97,46,50,24,13,06,63502,304
580203020004,JOHN F KENNEDY MIDDLE SCHOOL,2013,All Students,255,88,35,97,38,55,22,15,06,76721,301
580203020004,JOHN F KENNEDY MIDDLE SCHOOL,2013,All Students,295,75,25,159,54,49,17,12,04,87713,297
580203020004,JOHN F KENNEDY MIDDLE SCHOOL,2014,All Students,57,20,35,34,60,3,05,0,00,16448,289
580203020004,JOHN F KENNEDY MIDDLE SCHOOL,2014,All Students,82,20,24,36,44,20,24,6,07,25090,306
580203020004,JOHN F KENNEDY MIDDLE SCHOOL,2014,All Students,97,24,25,39,40,25,26,9,09,29227,301
580203020007,BOYLE ROAD ELEMENTARY SCHOOL,2013,All Students,108,23,21,45,42,27,25,13,12,32710,303
580203020007,BOYLE ROAD ELEMENTARY SCHOOL,2013,All Students,117,33,28,46,39,31,26,7,06,35740,305
580203020007,BOYLE ROAD ELEMENTARY SCHOOL,2013,All Students,141,30,21,45,32,49,35,17,12,43261,307
580203020007,BOYLE ROAD ELEMENTARY SCHOOL,2014,All Students,47,10,21,15,32,16,34,6,13,14407,307
580203020007,BOYLE ROAD ELEMENTARY SCHOOL,2014,All Students,53,18,34,18,34,15,28,2,04,15691,296
580203020007,BOYLE ROAD ELEMENTARY SCHOOL,2014,All Students,87,21,24,29,33,24,28,13,15,27181,312
580205060000,SACHEM CENTRAL SCHOOL DISTRICT,2013,All Students,1043,288,28,385,37,275,26,95,09,321896,309
580205060000,SACHEM CENTRAL SCHOOL DISTRICT,2013,All Students,1050,227,22,434,41,283,27,106,10,317553,302
580205060000,SACHEM CENTRAL SCHOOL DISTRICT,2013,All Students,1052,242,23,423,40,248,24,139,13,321201,305
580205060000,SACHEM CENTRAL SCHOOL DISTRICT,2013,All Students,1071,147,14,441,41,323,30,160,15,334003,312
580205060000,SACHEM CENTRAL SCHOOL DISTRICT,2013,All Students,1143,140,12,493,43,362,32,148,13,361685,316
580205060000,SACHEM CENTRAL SCHOOL DISTRICT,2013,All Students,1162,210,18,454,39,385,33,113,10,365234,314
580205060000,SACHEM CENTRAL SCHOOL DISTRICT,2014,All Students,408,69,17,194,48,131,32,14,03,124887,306
580205060000,SACHEM CENTRAL SCHOOL DISTRICT,2014,All Students,611,105,17,180,29,216,35,110,18,194974,319
580205060000,SACHEM CENTRAL SCHOOL DISTRICT,2014,All Students,719,98,14,251,35,206,29,164,23,226419,315
